@id,qudt:abbreviation,qudt:code,qudt:conversionMultiplier,qudt:conversionOffset,qudt:currencyExponent,qudt:description,qudt:exactMatch,qudt:literal,qudt:quantityKind,qudt:symbol,qudt:uneceCommonCode,rdf:type,rdfs:label,skos:closeMatch,skos:exactMatch
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/MoleKelvin>,'mol-K'^^xsd:string,'1215'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/TemperatureAmountOfSubstance>,'mol-K'^^xsd:string,"",qudt:DerivedUnit|qudt:AmountOfSubstanceTemperatureUnit|qudt:Unit|qudt:SIDerivedUnit,'Mole Kelvin'^^xsd:string,"",<http://qudt.org/vocab/unit#MoleKelvin>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/MolePerCubicMeter>,'mol/m^3'^^xsd:string,'1220'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/AmountOfSubstancePerUnitVolume>,'mol/m^3'^^xsd:string,"",qudt:SIDerivedUnit|qudt:MolarConcentrationUnit|qudt:Unit,'Mole per Cubic Meter'^^xsd:string,"",<http://qudt.org/vocab/unit#MolePerCubicMeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/MolePerKilogram>,"","",1.0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/AmountOfSubstancePerUnitMass>,'mol/kg'^^xsd:string,'C19'^^xsd:string,qudt:Unit|qudt:MolalConcentrationUnit|qudt:SIDerivedUnit,'Mole per Kilogram'^^xsd:string,"",<http://qudt.org/vocab/unit#MolePerKilogram>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/MoroccanDirham>,'MAD'^^xsd:string,'504'^^xsd:string,"","",2,"Morocco, Western Sahara","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Moroccan Dirham'^^xsd:string,"",<http://qudt.org/vocab/unit#MoroccanDirham>|<http://dbpedia.org/resource/Moroccan_dirham>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Naira>,'NGN'^^xsd:string,'566'^^xsd:string,"","",2,Nigeria,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Naira'^^xsd:string,"",<http://qudt.org/vocab/unit#Naira>|<http://dbpedia.org/resource/Nigerian_naira>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Nakfa>,'ERN'^^xsd:string,'232'^^xsd:string,"","",2,Eritrea,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Nakfa'^^xsd:string,"",<http://qudt.org/vocab/unit#Nakfa>|<http://dbpedia.org/resource/Nakfa>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/NamibianDollar>,'NAD'^^xsd:string,'516'^^xsd:string,"","",2,Namibia,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Namibian Dollar'^^xsd:string,"",<http://qudt.org/vocab/unit#NamibianDollar>|<http://dbpedia.org/resource/Namibian_dollar>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Nano>,"","",1.0E-9,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Dimensionless>,'n'^^xsd:string,"",qudt:Unit|qudt:DecimalPrefixUnit,'Nano'^^xsd:string,"",<http://dbpedia.org/resource/Nano>|<http://qudt.org/vocab/unit#Nano>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/NanoFarad>,'nF'^^xsd:string,'2660'^^xsd:string,1.0E-9,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Capacitance>,'nF'^^xsd:string,'C41'^^xsd:string,qudt:Unit|qudt:CapacitanceUnit|qudt:DerivedUnit|qudt:SIUnit,'Nanofarad'^^xsd:string,"",<http://dbpedia.org/resource/Farad>|<http://qudt.org/vocab/unit#NanoFarad>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Nat>,"","",1,0.0,"","'A nat is a logarithmic unit of information or entropy, based on natural logarithms and powers of e, rather than the powers of 2 and base 2 logarithms which define the bit. The nat is the natural unit for information entropy. Physical systems of natural units which normalize Boltzmann\'s constant to 1 are effectively measuring thermodynamic entropy in nats.'^^xsd:string","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/InformationEntropy>,'nat'^^xsd:string,"",qudt:Unit|qudt:InformationEntropyUnit,'Nat'^^xsd:string,"",<http://dbpedia.org/resource/Nat>|<http://qudt.org/vocab/unit#Nat>
